section_id,date,time_window_start,time_window_end,occupied,train_count,traffic_density
SEC018,2025-03-01,00:00,02:00,False,0,0.0
SEC018,2025-03-01,02:00,04:00,False,0,0.0
SEC018,2025-03-01,04:00,06:00,False,0,0.0
SEC018,2025-03-01,06:00,08:00,False,0,0.0
SEC018,2025-03-01,08:00,10:00,False,0,0.0
SEC018,2025-03-01,10:00,12:00,False,0,0.0
SEC018,2025-03-01,12:00,14:00,False,0,0.0
SEC018,2025-03-01,14:00,16:00,False,0,0.0
SEC018,2025-03-01,16:00,18:00,False,0,0.0
SEC018,2025-03-01,18:00,20:00,False,0,0.0
SEC018,2025-03-01,20:00,22:00,False,0,0.0
SEC018,2025-03-01,22:00,00:00,False,0,0.0
SEC019,2025-03-01,00:00,02:00,False,0,0.0
SEC019,2025-03-01,02:00,04:00,False,0,0.0
SEC019,2025-03-01,04:00,06:00,False,0,0.0
SEC019,2025-03-01,06:00,08:00,False,0,0.0
SEC019,2025-03-01,08:00,10:00,False,0,0.0
SEC019,2025-03-01,10:00,12:00,False,0,0.0
SEC019,2025-03-01,12:00,14:00,False,0,0.0
SEC019,2025-03-01,14:00,16:00,False,0,0.0
SEC019,2025-03-01,16:00,18:00,False,0,0.0
SEC019,2025-03-01,18:00,20:00,False,0,0.0
SEC019,2025-03-01,20:00,22:00,False,0,0.0
SEC019,2025-03-01,22:00,00:00,False,0,0.0
SEC020,2025-03-01,00:00,02:00,False,0,0.0
SEC020,2025-03-01,02:00,04:00,False,0,0.0
SEC020,2025-03-01,04:00,06:00,False,0,0.0
SEC020,2025-03-01,06:00,08:00,False,0,0.0
SEC020,2025-03-01,08:00,10:00,False,0,0.0
SEC020,2025-03-01,10:00,12:00,False,0,0.0
SEC020,2025-03-01,12:00,14:00,False,0,0.0
SEC020,2025-03-01,14:00,16:00,False,0,0.0
SEC020,2025-03-01,16:00,18:00,False,0,0.0
SEC020,2025-03-01,18:00,20:00,False,0,0.0
SEC020,2025-03-01,20:00,22:00,False,0,0.0
SEC020,2025-03-01,22:00,00:00,False,0,0.0
SEC021,2025-03-01,00:00,02:00,False,0,0.0
SEC021,2025-03-01,02:00,04:00,False,0,0.0
SEC021,2025-03-01,04:00,06:00,False,0,0.0
SEC021,2025-03-01,06:00,08:00,False,0,0.0
SEC021,2025-03-01,08:00,10:00,False,0,0.0
SEC021,2025-03-01,10:00,12:00,False,0,0.0
SEC021,2025-03-01,12:00,14:00,False,0,0.0
SEC021,2025-03-01,14:00,16:00,False,0,0.0
SEC021,2025-03-01,16:00,18:00,False,0,0.0
SEC021,2025-03-01,18:00,20:00,False,0,0.0
SEC021,2025-03-01,20:00,22:00,False,0,0.0
SEC021,2025-03-01,22:00,00:00,False,0,0.0
SEC022,2025-03-01,00:00,02:00,False,0,0.0
SEC022,2025-03-01,02:00,04:00,False,0,0.0
SEC022,2025-03-01,04:00,06:00,False,0,0.0
SEC022,2025-03-01,06:00,08:00,False,0,0.0
SEC022,2025-03-01,08:00,10:00,False,0,0.0
SEC022,2025-03-01,10:00,12:00,False,0,0.0
SEC022,2025-03-01,12:00,14:00,False,0,0.0
SEC022,2025-03-01,14:00,16:00,False,0,0.0
SEC022,2025-03-01,16:00,18:00,False,0,0.0
SEC022,2025-03-01,18:00,20:00,False,0,0.0
SEC022,2025-03-01,20:00,22:00,False,0,0.0
SEC022,2025-03-01,22:00,00:00,False,0,0.0
SEC023,2025-03-01,00:00,02:00,False,0,0.0
SEC023,2025-03-01,02:00,04:00,False,0,0.0
SEC023,2025-03-01,04:00,06:00,False,0,0.0
SEC023,2025-03-01,06:00,08:00,False,0,0.0
SEC023,2025-03-01,08:00,10:00,False,0,0.0
SEC023,2025-03-01,10:00,12:00,False,0,0.0
SEC023,2025-03-01,12:00,14:00,False,0,0.0
SEC023,2025-03-01,14:00,16:00,False,0,0.0
SEC023,2025-03-01,16:00,18:00,False,0,0.0
SEC023,2025-03-01,18:00,20:00,False,0,0.0
SEC023,2025-03-01,20:00,22:00,False,0,0.0
SEC023,2025-03-01,22:00,00:00,False,0,0.0
SEC024,2025-03-01,00:00,02:00,False,0,0.0
SEC024,2025-03-01,02:00,04:00,False,0,0.0
SEC024,2025-03-01,04:00,06:00,False,0,0.0
SEC024,2025-03-01,06:00,08:00,False,0,0.0
SEC024,2025-03-01,08:00,10:00,False,0,0.0
SEC024,2025-03-01,10:00,12:00,False,0,0.0
SEC024,2025-03-01,12:00,14:00,False,0,0.0
SEC024,2025-03-01,14:00,16:00,False,0,0.0
SEC024,2025-03-01,16:00,18:00,False,0,0.0
SEC024,2025-03-01,18:00,20:00,False,0,0.0
SEC024,2025-03-01,20:00,22:00,False,0,0.0
SEC024,2025-03-01,22:00,00:00,False,0,0.0
SEC025,2025-03-01,00:00,02:00,False,0,0.0
SEC025,2025-03-01,02:00,04:00,False,0,0.0
SEC025,2025-03-01,04:00,06:00,False,0,0.0
SEC025,2025-03-01,06:00,08:00,False,0,0.0
SEC025,2025-03-01,08:00,10:00,False,0,0.0
SEC025,2025-03-01,10:00,12:00,False,0,0.0
SEC025,2025-03-01,12:00,14:00,False,0,0.0
SEC025,2025-03-01,14:00,16:00,False,0,0.0
SEC025,2025-03-01,16:00,18:00,False,0,0.0
SEC025,2025-03-01,18:00,20:00,False,0,0.0
SEC025,2025-03-01,20:00,22:00,False,0,0.0
SEC025,2025-03-01,22:00,00:00,False,0,0.0
SEC026,2025-03-01,00:00,02:00,False,0,0.0
SEC026,2025-03-01,02:00,04:00,False,0,0.0
SEC026,2025-03-01,04:00,06:00,False,0,0.0
SEC026,2025-03-01,06:00,08:00,False,0,0.0
SEC026,2025-03-01,08:00,10:00,False,0,0.0
SEC026,2025-03-01,10:00,12:00,False,0,0.0
SEC026,2025-03-01,12:00,14:00,False,0,0.0
SEC026,2025-03-01,14:00,16:00,False,0,0.0
SEC026,2025-03-01,16:00,18:00,False,0,0.0
SEC026,2025-03-01,18:00,20:00,False,0,0.0
SEC026,2025-03-01,20:00,22:00,False,0,0.0
SEC026,2025-03-01,22:00,00:00,False,0,0.0
SEC027,2025-03-01,00:00,02:00,False,0,0.0
SEC027,2025-03-01,02:00,04:00,False,0,0.0
SEC027,2025-03-01,04:00,06:00,False,0,0.0
SEC027,2025-03-01,06:00,08:00,False,0,0.0
SEC027,2025-03-01,08:00,10:00,False,0,0.0
SEC027,2025-03-01,10:00,12:00,False,0,0.0
SEC027,2025-03-01,12:00,14:00,False,0,0.0
SEC027,2025-03-01,14:00,16:00,False,0,0.0
SEC027,2025-03-01,16:00,18:00,False,0,0.0
SEC027,2025-03-01,18:00,20:00,False,0,0.0
SEC027,2025-03-01,20:00,22:00,False,0,0.0
SEC027,2025-03-01,22:00,00:00,False,0,0.0
SEC028,2025-03-01,00:00,02:00,False,0,0.0
SEC028,2025-03-01,02:00,04:00,False,0,0.0
SEC028,2025-03-01,04:00,06:00,False,0,0.0
SEC028,2025-03-01,06:00,08:00,False,0,0.0
SEC028,2025-03-01,08:00,10:00,False,0,0.0
SEC028,2025-03-01,10:00,12:00,False,0,0.0
SEC028,2025-03-01,12:00,14:00,False,0,0.0
SEC028,2025-03-01,14:00,16:00,False,0,0.0
SEC028,2025-03-01,16:00,18:00,False,0,0.0
SEC028,2025-03-01,18:00,20:00,False,0,0.0
SEC028,2025-03-01,20:00,22:00,False,0,0.0
SEC028,2025-03-01,22:00,00:00,False,0,0.0
SEC029,2025-03-01,00:00,02:00,False,0,0.0
SEC029,2025-03-01,02:00,04:00,False,0,0.0
SEC029,2025-03-01,04:00,06:00,False,0,0.0
SEC029,2025-03-01,06:00,08:00,False,0,0.0
SEC029,2025-03-01,08:00,10:00,False,0,0.0
SEC029,2025-03-01,10:00,12:00,False,0,0.0
SEC029,2025-03-01,12:00,14:00,False,0,0.0
SEC029,2025-03-01,14:00,16:00,False,0,0.0
SEC029,2025-03-01,16:00,18:00,False,0,0.0
SEC029,2025-03-01,18:00,20:00,False,0,0.0
SEC029,2025-03-01,20:00,22:00,False,0,0.0
SEC029,2025-03-01,22:00,00:00,False,0,0.0
SEC030,2025-03-01,00:00,02:00,False,0,0.0
SEC030,2025-03-01,02:00,04:00,False,0,0.0
SEC030,2025-03-01,04:00,06:00,False,0,0.0
SEC030,2025-03-01,06:00,08:00,False,0,0.0
SEC030,2025-03-01,08:00,10:00,False,0,0.0
SEC030,2025-03-01,10:00,12:00,False,0,0.0
SEC030,2025-03-01,12:00,14:00,False,0,0.0
SEC030,2025-03-01,14:00,16:00,False,0,0.0
SEC030,2025-03-01,16:00,18:00,False,0,0.0
SEC030,2025-03-01,18:00,20:00,False,0,0.0
SEC030,2025-03-01,20:00,22:00,False,0,0.0
SEC030,2025-03-01,22:00,00:00,False,0,0.0
SEC031,2025-03-01,00:00,02:00,False,0,0.0
SEC031,2025-03-01,02:00,04:00,False,0,0.0
SEC031,2025-03-01,04:00,06:00,False,0,0.0
SEC031,2025-03-01,06:00,08:00,False,0,0.0
SEC031,2025-03-01,08:00,10:00,False,0,0.0
SEC031,2025-03-01,10:00,12:00,False,0,0.0
SEC031,2025-03-01,12:00,14:00,False,0,0.0
SEC031,2025-03-01,14:00,16:00,False,0,0.0
SEC031,2025-03-01,16:00,18:00,False,0,0.0
SEC031,2025-03-01,18:00,20:00,False,0,0.0
SEC031,2025-03-01,20:00,22:00,False,0,0.0
SEC031,2025-03-01,22:00,00:00,False,0,0.0
SEC032,2025-03-01,00:00,02:00,False,0,0.0
SEC032,2025-03-01,02:00,04:00,False,0,0.0
SEC032,2025-03-01,04:00,06:00,False,0,0.0
SEC032,2025-03-01,06:00,08:00,False,0,0.0
SEC032,2025-03-01,08:00,10:00,False,0,0.0
SEC032,2025-03-01,10:00,12:00,False,0,0.0
SEC032,2025-03-01,12:00,14:00,False,0,0.0
SEC032,2025-03-01,14:00,16:00,False,0,0.0
SEC032,2025-03-01,16:00,18:00,False,0,0.0
SEC032,2025-03-01,18:00,20:00,False,0,0.0
SEC032,2025-03-01,20:00,22:00,False,0,0.0
SEC032,2025-03-01,22:00,00:00,False,0,0.0
SEC033,2025-03-01,00:00,02:00,False,0,0.0
SEC033,2025-03-01,02:00,04:00,False,0,0.0
SEC033,2025-03-01,04:00,06:00,False,0,0.0
SEC033,2025-03-01,06:00,08:00,False,0,0.0
SEC033,2025-03-01,08:00,10:00,False,0,0.0
SEC033,2025-03-01,10:00,12:00,False,0,0.0
SEC033,2025-03-01,12:00,14:00,False,0,0.0
SEC033,2025-03-01,14:00,16:00,False,0,0.0
SEC033,2025-03-01,16:00,18:00,False,0,0.0
SEC033,2025-03-01,18:00,20:00,False,0,0.0
SEC033,2025-03-01,20:00,22:00,False,0,0.0
SEC033,2025-03-01,22:00,00:00,False,0,0.0
SEC034,2025-03-01,00:00,02:00,False,0,0.0
SEC034,2025-03-01,02:00,04:00,False,0,0.0
SEC034,2025-03-01,04:00,06:00,False,0,0.0
SEC034,2025-03-01,06:00,08:00,False,0,0.0
SEC034,2025-03-01,08:00,10:00,False,0,0.0
SEC034,2025-03-01,10:00,12:00,False,0,0.0
SEC034,2025-03-01,12:00,14:00,False,0,0.0
SEC034,2025-03-01,14:00,16:00,False,0,0.0
SEC034,2025-03-01,16:00,18:00,False,0,0.0
SEC034,2025-03-01,18:00,20:00,False,0,0.0
SEC034,2025-03-01,20:00,22:00,False,0,0.0
SEC034,2025-03-01,22:00,00:00,False,0,0.0
SEC035,2025-03-01,00:00,02:00,False,0,0.0
SEC035,2025-03-01,02:00,04:00,False,0,0.0
SEC035,2025-03-01,04:00,06:00,False,0,0.0
SEC035,2025-03-01,06:00,08:00,False,0,0.0
SEC035,2025-03-01,08:00,10:00,False,0,0.0
SEC035,2025-03-01,10:00,12:00,False,0,0.0
SEC035,2025-03-01,12:00,14:00,False,0,0.0
SEC035,2025-03-01,14:00,16:00,False,0,0.0
SEC035,2025-03-01,16:00,18:00,False,0,0.0
SEC035,2025-03-01,18:00,20:00,False,0,0.0
SEC035,2025-03-01,20:00,22:00,False,0,0.0
SEC035,2025-03-01,22:00,00:00,False,0,0.0
SEC036,2025-03-01,00:00,02:00,False,0,0.0
SEC036,2025-03-01,02:00,04:00,False,0,0.0
SEC036,2025-03-01,04:00,06:00,False,0,0.0
SEC036,2025-03-01,06:00,08:00,False,0,0.0
SEC036,2025-03-01,08:00,10:00,False,0,0.0
SEC036,2025-03-01,10:00,12:00,False,0,0.0
SEC036,2025-03-01,12:00,14:00,False,0,0.0
SEC036,2025-03-01,14:00,16:00,False,0,0.0
SEC036,2025-03-01,16:00,18:00,False,0,0.0
SEC036,2025-03-01,18:00,20:00,False,0,0.0
SEC036,2025-03-01,20:00,22:00,False,0,0.0
SEC036,2025-03-01,22:00,00:00,False,0,0.0
SEC037,2025-03-01,00:00,02:00,False,0,0.0
SEC037,2025-03-01,02:00,04:00,False,0,0.0
SEC037,2025-03-01,04:00,06:00,False,0,0.0
SEC037,2025-03-01,06:00,08:00,False,0,0.0
SEC037,2025-03-01,08:00,10:00,False,0,0.0
SEC037,2025-03-01,10:00,12:00,False,0,0.0
SEC037,2025-03-01,12:00,14:00,False,0,0.0
SEC037,2025-03-01,14:00,16:00,False,0,0.0
SEC037,2025-03-01,16:00,18:00,False,0,0.0
SEC037,2025-03-01,18:00,20:00,False,0,0.0
SEC037,2025-03-01,20:00,22:00,False,0,0.0
SEC037,2025-03-01,22:00,00:00,False,0,0.0
SEC038,2025-03-01,00:00,02:00,False,0,0.0
SEC038,2025-03-01,02:00,04:00,False,0,0.0
SEC038,2025-03-01,04:00,06:00,False,0,0.0
SEC038,2025-03-01,06:00,08:00,False,0,0.0
SEC038,2025-03-01,08:00,10:00,False,0,0.0
SEC038,2025-03-01,10:00,12:00,False,0,0.0
SEC038,2025-03-01,12:00,14:00,False,0,0.0
SEC038,2025-03-01,14:00,16:00,False,0,0.0
SEC038,2025-03-01,16:00,18:00,False,0,0.0
SEC038,2025-03-01,18:00,20:00,False,0,0.0
SEC038,2025-03-01,20:00,22:00,False,0,0.0
SEC038,2025-03-01,22:00,00:00,False,0,0.0
SEC039,2025-03-01,00:00,02:00,False,0,0.0
SEC039,2025-03-01,02:00,04:00,False,0,0.0
SEC039,2025-03-01,04:00,06:00,False,0,0.0
SEC039,2025-03-01,06:00,08:00,False,0,0.0
SEC039,2025-03-01,08:00,10:00,False,0,0.0
SEC039,2025-03-01,10:00,12:00,False,0,0.0
SEC039,2025-03-01,12:00,14:00,False,0,0.0
SEC039,2025-03-01,14:00,16:00,False,0,0.0
SEC039,2025-03-01,16:00,18:00,False,0,0.0
SEC039,2025-03-01,18:00,20:00,False,0,0.0
SEC039,2025-03-01,20:00,22:00,False,0,0.0
SEC039,2025-03-01,22:00,00:00,False,0,0.0
SEC040,2025-03-01,00:00,02:00,False,0,0.0
SEC040,2025-03-01,02:00,04:00,False,0,0.0
SEC040,2025-03-01,04:00,06:00,False,0,0.0
SEC040,2025-03-01,06:00,08:00,False,0,0.0
SEC040,2025-03-01,08:00,10:00,False,0,0.0
SEC040,2025-03-01,10:00,12:00,False,0,0.0
SEC040,2025-03-01,12:00,14:00,False,0,0.0
SEC040,2025-03-01,14:00,16:00,False,0,0.0
SEC040,2025-03-01,16:00,18:00,False,0,0.0
SEC040,2025-03-01,18:00,20:00,False,0,0.0
SEC040,2025-03-01,20:00,22:00,False,0,0.0
SEC040,2025-03-01,22:00,00:00,False,0,0.0
SEC041,2025-03-01,00:00,02:00,False,0,0.0
SEC041,2025-03-01,02:00,04:00,False,0,0.0
SEC041,2025-03-01,04:00,06:00,False,0,0.0
SEC041,2025-03-01,06:00,08:00,False,0,0.0
SEC041,2025-03-01,08:00,10:00,False,0,0.0
SEC041,2025-03-01,10:00,12:00,False,0,0.0
SEC041,2025-03-01,12:00,14:00,False,0,0.0
SEC041,2025-03-01,14:00,16:00,False,0,0.0
SEC041,2025-03-01,16:00,18:00,False,0,0.0
SEC041,2025-03-01,18:00,20:00,False,0,0.0
SEC041,2025-03-01,20:00,22:00,False,0,0.0
SEC041,2025-03-01,22:00,00:00,False,0,0.0
SEC042,2025-03-01,00:00,02:00,False,0,0.0
SEC042,2025-03-01,02:00,04:00,False,0,0.0
SEC042,2025-03-01,04:00,06:00,False,0,0.0
SEC042,2025-03-01,06:00,08:00,False,0,0.0
SEC042,2025-03-01,08:00,10:00,False,0,0.0
SEC042,2025-03-01,10:00,12:00,False,0,0.0
SEC042,2025-03-01,12:00,14:00,False,0,0.0
SEC042,2025-03-01,14:00,16:00,False,0,0.0
SEC042,2025-03-01,16:00,18:00,False,0,0.0
SEC042,2025-03-01,18:00,20:00,False,0,0.0
SEC042,2025-03-01,20:00,22:00,False,0,0.0
SEC042,2025-03-01,22:00,00:00,False,0,0.0
SEC043,2025-03-01,00:00,02:00,False,0,0.0
SEC043,2025-03-01,02:00,04:00,False,0,0.0
SEC043,2025-03-01,04:00,06:00,False,0,0.0
SEC043,2025-03-01,06:00,08:00,False,0,0.0
SEC043,2025-03-01,08:00,10:00,False,0,0.0
SEC043,2025-03-01,10:00,12:00,False,0,0.0
SEC043,2025-03-01,12:00,14:00,False,0,0.0
SEC043,2025-03-01,14:00,16:00,False,0,0.0
SEC043,2025-03-01,16:00,18:00,False,0,0.0
SEC043,2025-03-01,18:00,20:00,False,0,0.0
SEC043,2025-03-01,20:00,22:00,False,0,0.0
SEC043,2025-03-01,22:00,00:00,False,0,0.0
SEC044,2025-03-01,00:00,02:00,False,0,0.0
SEC044,2025-03-01,02:00,04:00,False,0,0.0
SEC044,2025-03-01,04:00,06:00,False,0,0.0
SEC044,2025-03-01,06:00,08:00,False,0,0.0
SEC044,2025-03-01,08:00,10:00,False,0,0.0
SEC044,2025-03-01,10:00,12:00,False,0,0.0
SEC044,2025-03-01,12:00,14:00,False,0,0.0
SEC044,2025-03-01,14:00,16:00,False,0,0.0
SEC044,2025-03-01,16:00,18:00,False,0,0.0
SEC044,2025-03-01,18:00,20:00,False,0,0.0
SEC044,2025-03-01,20:00,22:00,False,0,0.0
SEC044,2025-03-01,22:00,00:00,False,0,0.0
SEC045,2025-03-01,00:00,02:00,False,0,0.0
SEC045,2025-03-01,02:00,04:00,False,0,0.0
SEC045,2025-03-01,04:00,06:00,False,0,0.0
SEC045,2025-03-01,06:00,08:00,False,0,0.0
SEC045,2025-03-01,08:00,10:00,False,0,0.0
SEC045,2025-03-01,10:00,12:00,False,0,0.0
SEC045,2025-03-01,12:00,14:00,False,0,0.0
SEC045,2025-03-01,14:00,16:00,False,0,0.0
SEC045,2025-03-01,16:00,18:00,False,0,0.0
SEC045,2025-03-01,18:00,20:00,False,0,0.0
SEC045,2025-03-01,20:00,22:00,False,0,0.0
SEC045,2025-03-01,22:00,00:00,False,0,0.0
SEC046,2025-03-01,00:00,02:00,False,0,0.0
SEC046,2025-03-01,02:00,04:00,False,0,0.0
SEC046,2025-03-01,04:00,06:00,False,0,0.0
SEC046,2025-03-01,06:00,08:00,False,0,0.0
SEC046,2025-03-01,08:00,10:00,False,0,0.0
SEC046,2025-03-01,10:00,12:00,False,0,0.0
SEC046,2025-03-01,12:00,14:00,False,0,0.0
SEC046,2025-03-01,14:00,16:00,False,0,0.0
SEC046,2025-03-01,16:00,18:00,False,0,0.0
SEC046,2025-03-01,18:00,20:00,False,0,0.0
SEC046,2025-03-01,20:00,22:00,False,0,0.0
SEC046,2025-03-01,22:00,00:00,False,0,0.0
SEC047,2025-03-01,00:00,02:00,False,0,0.0
SEC047,2025-03-01,02:00,04:00,False,0,0.0
SEC047,2025-03-01,04:00,06:00,False,0,0.0
SEC047,2025-03-01,06:00,08:00,False,0,0.0
SEC047,2025-03-01,08:00,10:00,False,0,0.0
SEC047,2025-03-01,10:00,12:00,False,0,0.0
SEC047,2025-03-01,12:00,14:00,False,0,0.0
SEC047,2025-03-01,14:00,16:00,False,0,0.0
SEC047,2025-03-01,16:00,18:00,False,0,0.0
SEC047,2025-03-01,18:00,20:00,False,0,0.0
SEC047,2025-03-01,20:00,22:00,False,0,0.0
SEC047,2025-03-01,22:00,00:00,False,0,0.0
SEC048,2025-03-01,00:00,02:00,False,0,0.0
SEC048,2025-03-01,02:00,04:00,False,0,0.0
SEC048,2025-03-01,04:00,06:00,False,0,0.0
SEC048,2025-03-01,06:00,08:00,False,0,0.0
SEC048,2025-03-01,08:00,10:00,False,0,0.0
SEC048,2025-03-01,10:00,12:00,False,0,0.0
SEC048,2025-03-01,12:00,14:00,False,0,0.0
SEC048,2025-03-01,14:00,16:00,False,0,0.0
SEC048,2025-03-01,16:00,18:00,False,0,0.0
SEC048,2025-03-01,18:00,20:00,False,0,0.0
SEC048,2025-03-01,20:00,22:00,False,0,0.0
SEC048,2025-03-01,22:00,00:00,False,0,0.0
SEC049,2025-03-01,00:00,02:00,False,0,0.0
SEC049,2025-03-01,02:00,04:00,False,0,0.0
SEC049,2025-03-01,04:00,06:00,False,0,0.0
SEC049,2025-03-01,06:00,08:00,False,0,0.0
SEC049,2025-03-01,08:00,10:00,False,0,0.0
SEC049,2025-03-01,10:00,12:00,False,0,0.0
SEC049,2025-03-01,12:00,14:00,False,0,0.0
SEC049,2025-03-01,14:00,16:00,False,0,0.0
SEC049,2025-03-01,16:00,18:00,False,0,0.0
SEC049,2025-03-01,18:00,20:00,False,0,0.0
SEC049,2025-03-01,20:00,22:00,False,0,0.0
SEC049,2025-03-01,22:00,00:00,False,0,0.0
SEC050,2025-03-01,00:00,02:00,False,0,0.0
SEC050,2025-03-01,02:00,04:00,False,0,0.0
SEC050,2025-03-01,04:00,06:00,False,0,0.0
SEC050,2025-03-01,06:00,08:00,False,0,0.0
SEC050,2025-03-01,08:00,10:00,False,0,0.0
SEC050,2025-03-01,10:00,12:00,False,0,0.0
SEC050,2025-03-01,12:00,14:00,False,0,0.0
SEC050,2025-03-01,14:00,16:00,False,0,0.0
SEC050,2025-03-01,16:00,18:00,False,0,0.0
SEC050,2025-03-01,18:00,20:00,False,0,0.0
SEC050,2025-03-01,20:00,22:00,False,0,0.0
SEC050,2025-03-01,22:00,00:00,False,0,0.0
SEC051,2025-03-01,00:00,02:00,False,0,0.0
SEC051,2025-03-01,02:00,04:00,False,0,0.0
SEC051,2025-03-01,04:00,06:00,False,0,0.0
SEC051,2025-03-01,06:00,08:00,False,0,0.0
SEC051,2025-03-01,08:00,10:00,False,0,0.0
SEC051,2025-03-01,10:00,12:00,False,0,0.0
SEC051,2025-03-01,12:00,14:00,False,0,0.0
SEC051,2025-03-01,14:00,16:00,False,0,0.0
SEC051,2025-03-01,16:00,18:00,False,0,0.0
SEC051,2025-03-01,18:00,20:00,False,0,0.0
SEC051,2025-03-01,20:00,22:00,False,0,0.0
SEC051,2025-03-01,22:00,00:00,False,0,0.0
SEC052,2025-03-01,00:00,02:00,False,0,0.0
SEC052,2025-03-01,02:00,04:00,False,0,0.0
SEC052,2025-03-01,04:00,06:00,False,0,0.0
SEC052,2025-03-01,06:00,08:00,False,0,0.0
SEC052,2025-03-01,08:00,10:00,False,0,0.0
SEC052,2025-03-01,10:00,12:00,False,0,0.0
SEC052,2025-03-01,12:00,14:00,False,0,0.0
SEC052,2025-03-01,14:00,16:00,False,0,0.0
SEC052,2025-03-01,16:00,18:00,False,0,0.0
SEC052,2025-03-01,18:00,20:00,False,0,0.0
SEC052,2025-03-01,20:00,22:00,False,0,0.0
SEC052,2025-03-01,22:00,00:00,False,0,0.0
SEC053,2025-03-01,00:00,02:00,False,0,0.0
SEC053,2025-03-01,02:00,04:00,False,0,0.0
SEC053,2025-03-01,04:00,06:00,False,0,0.0
SEC053,2025-03-01,06:00,08:00,False,0,0.0
SEC053,2025-03-01,08:00,10:00,False,0,0.0
SEC053,2025-03-01,10:00,12:00,False,0,0.0
SEC053,2025-03-01,12:00,14:00,False,0,0.0
SEC053,2025-03-01,14:00,16:00,False,0,0.0
SEC053,2025-03-01,16:00,18:00,False,0,0.0
SEC053,2025-03-01,18:00,20:00,False,0,0.0
SEC053,2025-03-01,20:00,22:00,False,0,0.0
SEC053,2025-03-01,22:00,00:00,False,0,0.0
SEC054,2025-03-01,00:00,02:00,False,0,0.0
SEC054,2025-03-01,02:00,04:00,False,0,0.0
SEC054,2025-03-01,04:00,06:00,False,0,0.0
SEC054,2025-03-01,06:00,08:00,False,0,0.0
SEC054,2025-03-01,08:00,10:00,False,0,0.0
SEC054,2025-03-01,10:00,12:00,False,0,0.0
SEC054,2025-03-01,12:00,14:00,False,0,0.0
SEC054,2025-03-01,14:00,16:00,False,0,0.0
SEC054,2025-03-01,16:00,18:00,False,0,0.0
SEC054,2025-03-01,18:00,20:00,False,0,0.0
SEC054,2025-03-01,20:00,22:00,False,0,0.0
SEC054,2025-03-01,22:00,00:00,False,0,0.0
SEC055,2025-03-01,00:00,02:00,False,0,0.0
SEC055,2025-03-01,02:00,04:00,False,0,0.0
SEC055,2025-03-01,04:00,06:00,False,0,0.0
SEC055,2025-03-01,06:00,08:00,False,0,0.0
SEC055,2025-03-01,08:00,10:00,False,0,0.0
SEC055,2025-03-01,10:00,12:00,False,0,0.0
SEC055,2025-03-01,12:00,14:00,False,0,0.0
SEC055,2025-03-01,14:00,16:00,False,0,0.0
SEC055,2025-03-01,16:00,18:00,False,0,0.0
SEC055,2025-03-01,18:00,20:00,False,0,0.0
SEC055,2025-03-01,20:00,22:00,False,0,0.0
SEC055,2025-03-01,22:00,00:00,False,0,0.0
SEC056,2025-03-01,00:00,02:00,False,0,0.0
SEC056,2025-03-01,02:00,04:00,False,0,0.0
SEC056,2025-03-01,04:00,06:00,False,0,0.0
SEC056,2025-03-01,06:00,08:00,False,0,0.0
SEC056,2025-03-01,08:00,10:00,False,0,0.0
SEC056,2025-03-01,10:00,12:00,False,0,0.0
SEC056,2025-03-01,12:00,14:00,False,0,0.0
SEC056,2025-03-01,14:00,16:00,False,0,0.0
SEC056,2025-03-01,16:00,18:00,False,0,0.0
SEC056,2025-03-01,18:00,20:00,False,0,0.0
SEC056,2025-03-01,20:00,22:00,False,0,0.0
SEC056,2025-03-01,22:00,00:00,False,0,0.0
SEC057,2025-03-01,00:00,02:00,False,0,0.0
SEC057,2025-03-01,02:00,04:00,False,0,0.0
SEC057,2025-03-01,04:00,06:00,False,0,0.0
SEC057,2025-03-01,06:00,08:00,False,0,0.0
SEC057,2025-03-01,08:00,10:00,False,0,0.0
SEC057,2025-03-01,10:00,12:00,False,0,0.0
SEC057,2025-03-01,12:00,14:00,False,0,0.0
SEC057,2025-03-01,14:00,16:00,False,0,0.0
SEC057,2025-03-01,16:00,18:00,False,0,0.0
SEC057,2025-03-01,18:00,20:00,False,0,0.0
SEC057,2025-03-01,20:00,22:00,False,0,0.0
SEC057,2025-03-01,22:00,00:00,False,0,0.0
SEC058,2025-03-01,00:00,02:00,False,0,0.0
SEC058,2025-03-01,02:00,04:00,False,0,0.0
SEC058,2025-03-01,04:00,06:00,False,0,0.0
SEC058,2025-03-01,06:00,08:00,False,0,0.0
SEC058,2025-03-01,08:00,10:00,False,0,0.0
SEC058,2025-03-01,10:00,12:00,False,0,0.0
SEC058,2025-03-01,12:00,14:00,False,0,0.0
SEC058,2025-03-01,14:00,16:00,False,0,0.0
SEC058,2025-03-01,16:00,18:00,False,0,0.0
SEC058,2025-03-01,18:00,20:00,False,0,0.0
SEC058,2025-03-01,20:00,22:00,False,0,0.0
SEC058,2025-03-01,22:00,00:00,False,0,0.0
SEC059,2025-03-01,00:00,02:00,False,0,0.0
SEC059,2025-03-01,02:00,04:00,False,0,0.0
SEC059,2025-03-01,04:00,06:00,False,0,0.0
SEC059,2025-03-01,06:00,08:00,False,0,0.0
SEC059,2025-03-01,08:00,10:00,False,0,0.0
SEC059,2025-03-01,10:00,12:00,False,0,0.0
